Name,Style,Brewery,ABV,Min IBU,Max IBU,number_of_reviews
Death & Taxes,Lager - European Dark,Moonlight Brewing Company,-0.3846153846153847,-0.5,0.25,0.06896551724137931
Deep Purple Rauchbier,Lager - Rauchbier,Marshall Wharf Brewing Company / Three Tides Restaurant,0.076923076923077,0.0,-0.25,-0.3333333333333333
Deep Water Dopplebock,Bock - Doppelbock,Thomas Creek Brewery,0.3846153846153847,-0.3,-0.4,-0.01532567049808429
Deesko!,Sour - Berliner Weisse,Three Floyds Brewing Co. & Brewpub,0.19230769230769235,-1.7,-1.45,-0.32950191570881227
Defenestration,Brett Beer,Russian River Brewing Company,0.19230769230769235,-2.0,-1.75,-0.1839080459770115
Delirium Nocturnum,Strong Ale - Belgian Dark,Brouwerij Huyghe,0.9615384615384617,0.5,0.75,2.6398467432950192
Delirium Noël (Christmas),Strong Ale - Belgian Dark,Brouwerij Huyghe,1.5384615384615388,0.5,0.75,2.2490421455938696
Delirium Red,Fruit and Field Beer,Brouwerij Huyghe,0.7692307692307694,-1.5,0.5,-0.3371647509578544
Delirium Tremens,Strong Ale - Belgian Pale,Brouwerij Huyghe,0.9615384615384617,0.0,0.25,5.084291187739463
Deliverance,Strong Ale - American,The Lost Abbey,3.2692307692307696,2.0,3.25,0.3793103448275862
Denver Pale Ale,Pale Ale - English,Great Divide Brewing Company,-0.23076923076923067,0.0,0.25,1.6781609195402298
Der Weisse Bock,Bock - Weizenbock,Mahrs-Bräu,0.9615384615384617,-0.5,0.0,0.04597701149425287
Derailed Black Cherry Cream Ale,Cream Ale,Erie Brewing Co.,-0.3846153846153847,-1.0,-0.65,-0.2222222222222222
Dernière Volonté,IPA - Belgian,Brasserie Dieu Du Ciel,0.3846153846153847,3.0,2.25,0.6015325670498084
DeuS (Brut Des Flandres),Bière de Champagne / Bière Brut,Brouwerij Bosteels,2.115384615384616,-1.0,0.0,0.7509578544061303
Deuchars IPA,IPA - English,The Caledonian Brewing Company,-0.6153846153846153,1.5,1.25,0.09195402298850575
Deviant Dale's IPA,IPA - American,Oskar Blues Grill & Brew,0.7692307692307694,3.0,1.75,-0.2950191570881226
Devil Dancer,IPA - Imperial,Founders Brewing Company,2.307692307692308,4.5,3.25,3.7279693486590038
Devil Over A Barrel Bourbon Barrel-Aged Imperial Coffee Oatmeal Porter,Porter - Imperial,Tyranena Brewing Company,0.7692307692307694,1.5,0.75,0.5823754789272031
Devil's Backbone,Tripel,Real Ale Brewing Company,0.8076923076923077,0.0,0.25,0.019157088122605363
Devil's Heart Of Gold,Wheat Beer - Wheatwine,Perennial Artisan Ales,1.5384615384615388,2.5,2.5,-0.34099616858237547
Devil's Milk,Barleywine - American,DuClaw Brewing Company,1.5384615384615388,4.0,3.25,-0.06130268199233716
Devotion,Blonde Ale - Belgian,The Lost Abbey,0.0,-0.5,-0.25,0.6130268199233716
Diebels Premium Altbier,Altbier,Brauerei Diebels GmbH & Co KG,-0.423076923076923,0.5,0.75,-0.32567049808429116
Dinkelacker CD-Pils,Pilsner - German,Dinkelacker-Schwabenbraeu AG,-0.423076923076923,0.5,0.25,0.23371647509578544
Dirty Bastard,Scotch Ale / Wee Heavy,Founders Brewing Company,0.9615384615384617,0.5,0.0,4.459770114942529
Dirty Blonde Ale,Wheat Beer - American Pale,Atwater Block Brewery,-0.576923076923077,-1.0,0.0,-0.10344827586206896
Dirty Old Man Imperial Rye Porter,Porter - Imperial,Tyranena Brewing Company,0.7307692307692311,1.5,0.75,0.8467432950191571
Dissent,Stout - Foreign / Export,Steel Toe Brewing,0.3846153846153847,1.0,1.75,-0.3065134099616858
Divina,Lambic - Traditional,Panil,-0.19230769230769235,-2.0,-1.25,-0.34099616858237547
Dock Street Rye IPA,Rye Beer,Dock Street Brewery & Restaurant,0.30769230769230765,-1.0,2.25,-0.20306513409961685
Doesjel,Lambic - Gueuze,Brouwerij Drie Fonteinen,0.0,-2.0,-1.25,0.12643678160919541
Dog Bite High Gravity Lager,Lager - Malt Liquor,Genesee Brewing Co. / Dundee Brewing Co.,0.7692307692307694,-1.0,-0.25,-0.22988505747126436
Dog Days Dortmunder Style Lager,Lager - European / Dortmunder Export,Two Brothers Brewing Company,-0.3461538461538463,0.3,-0.3,0.11877394636015326
Doggie Claws,Barleywine - American,Hair of the Dog Brewing Company / Brewery and Tasting Room,2.115384615384616,4.0,3.25,1.4022988505747127
Doggie Style,Pale Ale - American,Flying Dog Brewery,-0.19230769230769235,0.5,0.75,3.2950191570881224
Dogtoberfest,Lager - Märzen / Oktoberfest,Flying Dog Brewery,-0.153846153846154,-0.2,-0.5,1.5440613026819923
Domaine DuPage French Style Country Ale,Farmhouse Ale - Bière de Garde,Two Brothers Brewing Company,0.076923076923077,0.0,-0.25,1.260536398467433
Dominus Vobiscum Double,Dubbel,Microbrasserie Charlevoix,0.7692307692307694,-0.5,-0.25,-0.13793103448275862
Don De Dieu,Tripel,Unibroue,1.153846153846154,0.0,0.25,3.842911877394636
Donnybrook Stout,Stout - Irish Dry,Victory Brewing Company,-0.8846153846153847,1.0,0.25,0.08812260536398467
Doom Bar,Bitter - English,Sharp's Brewery,-0.653846153846154,0.0,0.0,-0.27586206896551724
Doppel-Hirsch,Bock - Doppelbock,Der HirschBrau/Privatbrauerei Höss,0.4615384615384617,-0.3,-0.4,0.44061302681992337
Doppelbock Dunkel,Bock - Doppelbock,Brauerei Schloss Eggenberg,0.9615384615384617,-0.3,-0.4,0.09195402298850575
Doppelbock Grande Cuvée Printemps,Bock - Doppelbock,Les Trois Mousquetaires,1.0,-0.3,-0.4,-0.10727969348659004
Doppelsticke,Altbier,Uerige Obergärige Hausbrauerei GmbH / Zum Uerige,0.9615384615384617,0.5,0.75,1.053639846743295
Dopple Bock,Bock - Doppelbock,Sprecher Brewing Company,0.7115384615384615,-0.3,-0.4,0.04980842911877394
Dorado,IPA - Imperial,Ballast Point Brewing Company,1.5384615384615388,4.5,3.25,0.89272030651341
Dorothy Goodbody's Wholesome Stout,Stout - English,Wye Valley Brewery,-0.5384615384615387,0.0,0.25,0.022988505747126436
Dorothy's New World Lager,California Common / Steam Beer,Toppling Goliath Brewing Company,-0.19230769230769235,1.5,0.5,-0.3448275862068966
Dortmunder Gold,Lager - European / Dortmunder Export,Great Lakes Brewing Company,-0.076923076923077,0.3,-0.3,3.0766283524904217
Dortmunder Local Export Lager,Lager - European / Dortmunder Export,Minneapolis Town Hall Brewery,-0.23076923076923067,0.3,-0.3,-0.2796934865900383
Dorée,Pale Ale - Belgian,Bières de Chimay S.A.,-0.4615384615384617,0.0,-0.25,-0.21455938697318008
Dos Equis Ambar,Lager - Vienna,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",-0.5,-0.5,-0.25,2.256704980842912
Dos Equis Special Lager,Lager - Adjunct,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",-0.6923076923076923,-1.2,-0.85,1.471264367816092
Dos Perros,Brown Ale - American,Yazoo Brewing Company,-0.423076923076923,0.5,0.5,0.1417624521072797
Double Bag,Altbier,Long Trail Brewing Co.,0.4615384615384617,0.5,0.75,1.4865900383141764
Double Brown Stout,Porter - Baltic,Deep Ellum Brewing Company,0.3846153846153847,0.5,0.5,-0.3524904214559387
Double Crooked Tree IPA,IPA - Imperial,Dark Horse Brewing Company,2.307692307692308,4.5,3.25,2.2452107279693485
Double Dead Guy Ale,Strong Ale - American,Rogue Ales,1.153846153846154,2.0,3.25,1.524904214559387
Double Double Barrel Ale,Barleywine - English,Firestone Walker Brewing Co.,2.307692307692308,2.0,1.25,-0.29118773946360155
Double Dread Imperial Red Ale,Red Ale - Imperial,Mad River Brewing Company,1.0,3.5,2.5,-0.10344827586206896
Double Ice Bock,Bock - Eisbock,Southampton Publick House,4.615384615384616,0.5,0.0,-0.2720306513409962
Double Jack,IPA - Imperial,Firestone Walker Brewing Co.,1.3461538461538463,4.5,3.25,2.318007662835249
Double Old Thumper Ale,Barleywine - English,Shipyard Brewing Co.,2.0,2.0,1.25,-0.11494252873563218
Double Porter Smoked,Porter - Smoked,Rock Art Brewery,0.7692307692307694,0.0,0.25,-0.1724137931034483
Double Rainbow,Red Ale - Imperial,Iron Horse Brewery,0.3846153846153847,3.5,2.5,-0.3371647509578544
Double Stout,Stout - American Imperial,Green Flash Brewing Co.,1.0769230769230773,3.0,2.25,1.3524904214559388
Double Stout,Stout - English,Hook Norton Brewery Co. Ltd.,-0.4615384615384617,0.0,0.25,0.01532567049808429
Double Stout (2012- ),Stout - English,Shepherd Neame Ltd,-0.30769230769230765,0.0,0.25,-0.3486590038314176
Double Sunshine,IPA - Imperial,Lawson's Finest Liquids,0.7692307692307694,4.5,3.25,-0.03065134099616858
Double Trouble,IPA - Imperial,Founders Brewing Company,1.307692307692308,4.5,3.25,4.103448275862069
Double Vision Doppelbock,Bock - Doppelbock,Grand Teton Brewing Co.,0.7692307692307694,-0.3,-0.4,-0.24521072796934865
Double White Ale,Wheat Beer - Witbier,Southampton Publick House,0.23076923076923067,-1.0,-0.75,1.8888888888888888
Down 'N Dirty Chocolate Oatmeal Stout,Stout - Oatmeal,Tyranena Brewing Company,0.11538461538461534,0.0,0.25,0.0421455938697318
Downtown Brown,Brown Ale - English,Lost Coast Brewery and Cafe,-0.3846153846153847,-0.5,-0.5,0.9885057471264368
Draft Bear,Pilsner - Imperial,Mikkeller ApS,0.7692307692307694,1.0,1.5,0.0038314176245210726
Drafty Kilt Scotch Ale,Scotch Ale / Wee Heavy,Monday Night Brewing,0.4615384615384617,0.5,0.0,-0.34099616858237547
Dragon Stout,Stout - Foreign / Export,Desnoes & Geddes Limited,0.576923076923077,1.0,1.75,0.44061302681992337
Dragon's Breath,Wheat Beer - Dunkelweizen,"Bayern Brewing, Inc.",0.0,-1.0,-1.0,-0.25287356321839083
Dragonhead Stout,Stout - English,Orkney Brewery,-0.7692307692307694,0.0,0.25,0.24521072796934865
Dragonstooth Stout,Stout - Oatmeal,Elysian Brewing Company,0.8076923076923077,0.0,0.25,0.49808429118773945
Dragoon's Irish Dry Stout,Stout - Irish Dry,Moylan's Brewery,-0.653846153846154,1.0,0.25,0.24904214559386972
Dreadnaught IPA,IPA - Imperial,Three Floyds Brewing Co. & Brewpub,1.3461538461538463,4.5,3.25,5.318007662835249
DreamWeaver Wheat,Wheat Beer - Hefeweizen,Tröegs Brewing Company,-0.4615384615384617,-1.0,-1.0,1.789272030651341
Dreher Bak,Bock - Traditional,Dreher Brewery,0.5,0.0,-0.25,-0.2720306513409962
Drevlyansky Kvass,Kvass,Radomyshlskij Pivovarennyj Zavod,-1.730769230769231,-2.0,-1.75,-0.3486590038314176
Drive,Low Alcohol Beer,Bitburger Brauerei,-2.115384615384616,-1.0,-0.75,-0.2835249042145594
Druid Fluid,Barleywine - American,"Middle Ages Brewing Co., Ltd.",1.3461538461538463,4.0,3.25,0.5593869731800766
Drunk Monk Hefeweizen,Wheat Beer - Hefeweizen,Three Floyds Brewing Co. & Brewpub,-0.19230769230769235,-1.0,-1.0,-0.18007662835249041
Dry Irish Stout,Stout - Irish Dry,Brooklyn Brewery,-0.5,1.0,0.25,-0.3333333333333333
Dry Stout,Stout - Irish Dry,Boulevard Brewing Co.,-0.423076923076923,1.0,0.25,0.44061302681992337
Dubbel Ale,Dubbel,Allagash Brewing Company,0.3846153846153847,-0.5,-0.25,2.3908045977011496
Duchesse De Bourgogne,Sour - Flanders Red Ale,Brouwerij Verhaeghe,0.076923076923077,-1.0,-0.5,4.241379310344827
Duck Duck Gooze,Lambic - Gueuze,The Lost Abbey,0.3846153846153847,-2.0,-1.25,0.34099616858237547
Duck-Rabbator,Bock - Doppelbock,The Duck-Rabbit Craft Brewery,0.9615384615384617,-0.3,-0.4,-0.019157088122605363
Duet,IPA - American,Alpine Beer Company,0.3846153846153847,3.0,1.75,1.0842911877394636
Duke Of Wellington India Pale Ale,IPA - English,Granite City Food & Brewery,-0.30769230769230765,1.5,1.25,-0.0842911877394636
Duke Of Winship,Porter - English,"Middle Ages Brewing Co., Ltd.",0.19230769230769235,0.0,-0.25,0.06896551724137931
Dulle Teve (Mad Bitch),Tripel,Brouwerij De Dolle Brouwers,1.5384615384615388,0.0,0.25,1.1417624521072798
DumDuminator,Bock - Weizenbock,Les Brasseurs Du Temps,0.7692307692307694,-0.5,0.0,-0.3371647509578544
Dump Truck,Bock - Maibock,"Bayern Brewing, Inc.",0.0,0.0,0.15,-0.32567049808429116
Dundee English-Style Ale,Pale Ale - English,Genesee Brewing Co. / Dundee Brewing Co.,-0.3461538461538463,0.0,0.25,-0.2835249042145594
Dundee Irish Red Lager,Lager - American Amber / Red,Genesee Brewing Co. / Dundee Brewing Co.,-0.3846153846153847,-0.2,-0.25,-0.24904214559386972
Dundee Kolsch Style Ale,Kölsch,Genesee Brewing Co. / Dundee Brewing Co.,-0.3461538461538463,-0.2,-0.5,0.01532567049808429
Dundee Oktoberfest,Lager - Märzen / Oktoberfest,Genesee Brewing Co. / Dundee Brewing Co.,-0.19230769230769235,-0.2,-0.5,0.13409961685823754
Dundee Pale Bock Lager,Bock - Maibock,Genesee Brewing Co. / Dundee Brewing Co.,0.09615384615384617,0.0,0.15,0.7241379310344828
Dunkel,Lager - Munich Dunkel,The Olde Mecklenburg Brewery,-0.423076923076923,-0.5,-0.5,-0.2950191570881226
Dunkel Lager,Lager - Munich Dunkel,Sly Fox Brewing Company,-0.26923076923076933,-0.5,-0.5,0.06896551724137931
Dunkelroggen,Rye Beer - Roggenbier,Real Ale Brewing Company,-0.30769230769230765,-1.0,-0.75,-0.32950191570881227
Dunkelweizen,Wheat Beer - Dunkelweizen,Gordon Biersch Brewery Restaurant,-0.30769230769230765,-1.0,-1.0,-0.2222222222222222
Dunkle Weizen,Wheat Beer - Dunkelweizen,Sprecher Brewing Company,-0.5192307692307692,-1.0,-1.0,-0.3065134099616858
Dunkler Hirsch Allgäuer Weizen,Wheat Beer - Dunkelweizen,Der HirschBrau/Privatbrauerei Höss,-0.30769230769230765,-1.0,-1.0,-0.3103448275862069
Duonos Gira Kvass,Kvass,Gubernija Brewery,-2.115384615384616,-2.0,-1.75,-0.34099616858237547
Duvel,Strong Ale - Belgian Pale,Brouwerij Duvel Moortgat NV,0.9615384615384617,0.0,0.25,9.030651340996169
Dynamo Copper Lager,Lager - Vienna,Metropolitan Brewing,-0.076923076923077,-0.5,-0.25,-0.12643678160919541
D’Tango Unchained,Brown Ale - Belgian Dark,Weyerbacher Brewing Co.,1.3846153846153846,-0.5,-0.5,-0.31417624521072796
EKU 28,Bock - Doppelbock,Kulmbacher Brauerei AG,1.9230769230769234,-0.3,-0.4,1.260536398467433
EKU Pils,Pilsner - German,Kulmbacher Brauerei AG,-0.3846153846153847,0.5,0.25,0.2720306513409962
ESB,Bitter - English Extra Special / Strong Bitter (ESB),Green Man Brewery,-0.19230769230769235,0.0,0.25,-0.24904214559386972
ESB Special Ale,Bitter - English Extra Special / Strong Bitter (ESB),Ska Brewing Co.,-0.11538461538461534,0.0,0.25,0.19923371647509577
Earl Coffee Oatmeal Stout,Stout - Oatmeal,Hill Farmstead Brewery,0.4615384615384617,0.0,0.25,-0.23754789272030652
Earthquake High Gravity Lager (10%),Lager - Malt Liquor,"City Brewing Company, LLC",1.5384615384615388,-1.0,-0.25,-0.1685823754789272
East Coast Lager,Lager - American,Cricket Hill Brewing Co.,-0.7692307692307694,1.0,0.5,-0.05363984674329502
East India Pale Ale,IPA - English,Brooklyn Brewery,0.3461538461538463,1.5,1.25,2.9616858237547894
Eastside Dark,Lager - Munich Dunkel,"Lakefront Brewery, Inc.",-0.1846153846153848,-0.5,-0.5,0.3524904214559387
Easy Street Wheat,Wheat Beer - American Pale,Odell Brewing Company,-0.5384615384615387,-1.0,0.0,-0.3524904214559387
Eau Benite,Tripel,Unibroue,0.653846153846154,0.0,0.25,0.21839080459770116
Ebel's Weiss Beer,Wheat Beer - Hefeweizen,Two Brothers Brewing Company,-0.423076923076923,-1.0,-1.0,0.2950191570881226
Ebulum Elderberry Black Ale,Gruit / Ancient Herbed Ale,Williams Brothers Brewing Company,0.19230769230769235,-2.0,-1.75,0.9578544061302682
Echigo Stout,Stout - English,Uehara Shuzou Co. Ltd. / Echigo Beer Pub,0.3846153846153847,0.0,0.25,-0.1685823754789272
Edmund Fitzgerald,Porter - American,Great Lakes Brewing Company,0.0,0.0,0.25,-0.3524904214559387
Edward,Pale Ale - American,Hill Farmstead Brewery,-0.30769230769230765,0.5,0.75,0.07662835249042145
Efes Dark,Lager - European Dark,Anadolu Efes Brewery,0.19230769230769235,-0.5,0.25,-0.06513409961685823
Efes Extra,Lager - European Strong,Anadolu Efes Brewery,0.576923076923077,-0.5,0.25,-0.2796934865900383
Efes Pilsener,Lager - European Pale,Anadolu Efes Brewery,-0.3846153846153847,-0.2,-0.5,0.5172413793103449
Einbecker Brauherren Non-Alcoholic,Low Alcohol Beer,Einbecker Brauhaus AG,-2.115384615384616,-1.0,-0.75,-0.3448275862068966
Einbecker Schwarzbier,Lager - Schwarzbier,Einbecker Brauhaus AG,-0.423076923076923,0.0,-0.25,0.2720306513409962
Eis Instigator,Bock - Eisbock,Sly Fox Brewing Company,1.730769230769231,0.5,0.0,-0.3486590038314176
Eisbock,Bock - Eisbock,Lodi Beer Company,2.307692307692308,0.5,0.0,-0.34099616858237547
Eisbock (Congelator),Bock - Eisbock,Micro-Brasserie L'Alchimiste,1.307692307692308,0.5,0.0,-0.26436781609195403
Eisenbahn Lust,Bière de Champagne / Bière Brut,Cervejaria Sudbrack Ltda,2.115384615384616,-1.0,0.0,-0.2681992337164751
Eisenbahn Lust Prestige,Bière de Champagne / Bière Brut,Cervejaria Sudbrack Ltda,2.115384615384616,-1.0,0.0,-0.3448275862068966
Eisenbahn Rauchbier,Lager - Rauchbier,Cervejaria Sudbrack Ltda,0.11538461538461534,0.0,-0.25,-0.02681992337164751
Eisenbahn Vigorosa (Weizenbock),Bock - Weizenbock,Cervejaria Sudbrack Ltda,0.7692307692307694,-0.5,0.0,-0.02681992337164751
El Guapo Agave IPA,IPA - English,O'Connor Brewing Co.,0.576923076923077,1.5,1.25,-0.3448275862068966
El Lapino,Chile Beer,Microbrasserie du Lièvre,-0.23076923076923067,-2.0,-1.75,-0.31417624521072796
El Mole Ocho,Herb and Spice Beer,New Holland Brewing Company,1.5384615384615388,-1.5,0.25,0.09195402298850575
Elector Imperial Red Ale,Red Ale - Imperial,New Albanian Brewing Company - Pizzeria and Public House,0.3846153846153847,3.5,2.5,-0.24521072796934865
Elephant Beer,Lager - European Strong,Carlsberg Danmark A/S,0.4615384615384617,-0.5,0.25,0.6781609195402298
Eliot Ness,Lager - Vienna,Great Lakes Brewing Company,0.03846153846153833,-0.5,-0.25,2.8122605363984676
Ellie's Brown Ale,Brown Ale - American,Avery Brewing Company,-0.19230769230769235,0.5,0.5,1.8122605363984674
Elm City Lager,Pilsner - German,New England Brewing Co.,-0.3846153846153847,0.5,0.25,0.19540229885057472
Elsa Von Horizon,Pilsner - Imperial,New Albanian Brewing Company - Pizzeria and Public House,1.5384615384615388,1.0,1.5,-0.3371647509578544
Emancipator Doppelbock,Bock - Doppelbock,Christian Moerlein Brewing Company,0.3846153846153847,-0.3,-0.4,-0.2796934865900383
Ename Blond,Blonde Ale - Belgian,Brouwerij Roman N.V.,0.19230769230769235,-0.5,-0.25,-0.3371647509578544
Endless River,Kölsch,Mother Earth Brewing,-0.423076923076923,-0.2,-0.5,-0.13026819923371646
England's Gold,Mild Ale - English Pale,"Badger Brewery, Hall and Woodhouse",-0.5384615384615387,-0.5,-0.5,-0.3333333333333333
English Ale,Pale Ale - English,St. Peter's Brewery Co Ltd,-0.576923076923077,0.0,0.25,0.48659003831417624
English Bay Pale Ale,Pale Ale - English,Granville Island Brewery,-0.3846153846153847,0.0,0.25,-0.1417624521072797
Entire Butt English Porter,Porter - English,Salopian Brewing Company Ltd,-0.4615384615384617,0.0,-0.25,0.31417624521072796
Ephraim,IPA - New England,Hill Farmstead Brewery,1.5384615384615388,3.0,1.75,0.19157088122605365
Epic Larger,Pilsner - Imperial,Epic Brewing Company,0.9615384615384617,1.0,1.5,-0.3065134099616858
Erdinger Weissbier (Hefe-Weizen),Wheat Beer - Hefeweizen,Erdinger Weissbräu,-0.26923076923076933,-1.0,-1.0,2.260536398467433
Erdinger Weissbier Alkoholfrei (Non-Alcoholic),Low Alcohol Beer,Erdinger Weissbräu,-2.115384615384616,-1.0,-0.75,-0.23371647509578544
Erdinger Weissbier Dunkel,Wheat Beer - Dunkelweizen,Erdinger Weissbräu,-0.26923076923076933,-1.0,-1.0,1.7049808429118773
Erdinger Weissbier Kristallklar,Wheat Beer - Kristallweizen,Erdinger Weissbräu,-0.26923076923076933,-1.0,-1.0,0.08045977011494253
Erdinger Weissbier Pikantus,Bock - Weizenbock,Erdinger Weissbräu,0.5,-0.5,0.0,0.5095785440613027
Erik The Red,Red Ale - Irish,Dragonmead Microbrewery,-0.3846153846153847,0.0,-0.25,-0.2796934865900383
Espresso Oak Aged Yeti Imperial Stout,Stout - American Imperial,Great Divide Brewing Company,1.3461538461538463,3.0,2.25,2.4559386973180075
Estrella Damm,Lager - European Pale,Damm S. A.,-0.23076923076923067,-0.2,-0.5,0.3486590038314176
Estrella Damm Daura,Lager - European Pale,Damm S. A.,-0.23076923076923067,-0.2,-0.5,-0.2567049808429119
Estrella Damm Inedit,Wheat Beer - Witbier,Damm S. A.,-0.4615384615384617,-1.0,-0.75,0.11877394636015326
Estrella Galicia Especial,Lager - Helles,"Hijos De Rivera, S.A.",-0.19230769230769235,-0.2,-0.5,-0.06130268199233716
Ettaler Curator Dunkler Doppelbock (US Import Version),Bock - Doppelbock,Klosterbrauerei Ettal / Ettaler Klosterbetriebe GmbH,1.153846153846154,-0.3,-0.4,0.2796934865900383
Ettaler Kloster Dunkel,Lager - Munich Dunkel,Klosterbrauerei Ettal / Ettaler Klosterbetriebe GmbH,-0.3846153846153847,-0.5,-0.5,0.019157088122605363
Euforia,Brown Ale - English,DuClaw Brewing Company,-0.3846153846153847,-0.5,-0.5,-0.32567049808429116
Evan Altmighty,Altbier,Blue Mountain Brewery,0.23076923076923067,0.5,0.75,-0.3371647509578544
